x,analytical,forward,backward,central2,central4
1.140000000000,-0.274763924196,-0.307546509838,-0.238303803337,-0.272925156588,-0.274763054962
1.150000000000,-0.338462085808,-0.365589808550,-0.307546509838,-0.336568159194,-0.338461188999
1.160000000000,-0.390797584707,-0.412116157390,-0.365589808550,-0.388852982970,-0.390796662565
1.170000000000,-0.431466395492,-0.446835300962,-0.412116157390,-0.429475729176,-0.431465450322
1.180000000000,-0.460192153720,-0.469484996050,-0.446835300962,-0.458160148506,-0.460191187884
1.190000000000,-0.476726846671,-0.479831667082,-0.469484996050,-0.474658331566,-0.476725862583
1.200000000000,-0.480851433252,-0.477670989953,-0.479831667082,-0.478751328517,-0.480850433372
1.210000000000,-0.472376391484,-0.462828402730,-0.477670989953,-0.470249696341,-0.472375378312
1.220000000000,-0.451142192213,-0.435159541958,-0.462828402730,-0.448993972344,-0.451141168280
1.230000000000,-0.417019697842,-0.394550603502,-0.435159541958,-0.414855072730,-0.417018665708
1.240000000000,-0.369910485116,-0.340918626994,-0.394550603502,-0.367734615248,-0.369909447360
1.250000000000,-0.309747091122,-0.274211703191,-0.340918626994,-0.307565165092,-0.309746050339
1.260000000000,-0.236493181917,-0.194409103721,-0.274211703191,-0.234310403456,-0.236492140708
1.270000000000,-0.150143643338,-0.101521332894,-0.194409103721,-0.147965218307,-0.150142604305
1.280000000000,-0.050724593791,0.004409898554,-0.101521332894,-0.048555717170,-0.050723559531
1.290000000000,0.061706681037,0.123311777714,0.004409898554,0.063860838134,0.061707707939
1.300000000000,0.187061871360,0.255080571504,0.123311777714,0.189196174609,0.187062888336
1.310000000000,0.325221864019,0.399581885940,0.255080571504,0.327331228722,0.325222868528
1.320000000000,0.476037040207,0.556651002058,0.399581885940,0.478116443999,0.476038029738
1.330000000000,0.639327649437,0.726093287620,0.556651002058,0.641372144839,0.639328621517
1.340000000000,0.814884258823,0.907684683598,0.726093287620,0.816888985609,0.814885211022
1.350000000000,1.002468276555,1.101172264201,0.907684683598,1.004428473899,1.002469206493
1.360000000000,1.201812548251,1.306274869060,1.101172264201,1.203723566630,1.201813453604
1.370000000000,1.412622024709,1.522683805981,1.306274869060,1.414479337520,1.412622903214
1.380000000000,1.634574499373,1.750063622518,1.522683805981,1.636373714249,1.634575348834
1.390000000000,1.867321413682,1.988052944423,1.750063622518,1.869058283471,1.867322231975
1.400000000000,2.110488728283,2.236265378902,1.988052944423,2.112159161663,2.110489513365
1.410000000000,2.363677857941,2.494290480389,2.236265378902,2.365277929646,2.363678607847
1.420000000000,2.626466667786,2.761694776447,2.494290480389,2.627992628418,2.626467380643
1.430000000000,2.898410528436,3.038022851226,2.761694776447,2.899858813836,2.898411202463
1.440000000000,3.179043427339,3.322798483765,3.038022851226,3.180410667495,3.179044060849
1.450000000000,3.467879133557,3.615525838294,3.322798483765,3.469162161029,3.467879724968
1.460000000000,3.764412413094,3.915690703568,3.615525838294,3.765608270931,3.764412960929
1.470000000000,4.068120291720,4.222761778126,3.915690703568,4.069226240847,4.068120794608
1.480000000000,4.378463362128,4.536191998266,4.222761778126,4.379476888196,4.378463818812
1.490000000000,4.694887132175,4.855419905423,4.536191998266,4.695805951844,4.694887541514
1.500000000000,5.016823410825,5.179871049522,4.855419905423,5.017645477473,5.016823771796
1.510000000000,5.343691728326,5.508959424803,5.179871049522,5.344415237163,5.343692040027
1.520000000000,5.674900787089,5.842088934529,5.508959424803,5.675524179666,5.674901048740
1.530000000000,6.009849939615,6.178654880920,5.842088934529,6.010371907724,6.009850150563
1.540000000000,6.347930689811,6.518045476582,6.178654880920,6.348350178751,6.347930849528
1.550000000000,6.688528213904,6.859643373657,6.518045476582,6.688844425120,6.688528321991
1.560000000000,7.031022897187,7.202827206869,6.859643373657,7.031235290263,7.031022953374
1.570000000000,7.374791882730,7.546973146615,7.202827206869,7.374900176742,7.374791886876
1.580000000000,7.719210628198,7.891456458215,7.546973146615,7.719214802415,7.719210580293
1.590000000000,8.063654466882,8.235653063424,7.891456458215,8.063554760820,8.063654367047
1.600000000000,8.407500169043,8.578941100298,8.235653063424,8.407297081861,8.407500017526
1.610000000000,8.750127499656,8.920702477531,8.578941100298,8.749821788915,8.750127296836
1.620000000000,9.090920768679,9.260324419358,8.920702477531,9.090513448444,9.090920515063
1.630000000000,9.429270369957,9.597200997174,9.260324419358,9.428762708266,9.429270066179
1.640000000000,9.764574304919,9.930734644043,9.597200997174,9.763967820608,9.764573951738
1.650000000000,10.096239687261,10.260337648305,9.930734644043,10.095536146174,10.096239285560
1.660000000000,10.423684224853,10.585433622543,10.260337648305,10.422885635424,10.423683775636
1.670000000000,10.746337675167,10.905458944258,10.585433622543,10.745446283401,10.746337179556
1.680000000000,11.063643270583,11.219864164630,10.905458944258,11.062661554444,11.063642729819
1.690000000000,11.375059110025,11.528115381849,11.219864164630,11.373989773240,11.375058525458
1.700000000000,11.680059513424,11.829695575600,11.528115381849,11.678905478725,11.680058886515
1.710000000000,11.978136335648,12.124105899337,11.829695575600,11.976900737469,11.978135667964
1.720000000000,12.268800236600,12.410866927145,12.124105899337,12.267486413241,12.268799529810
1.730000000000,12.551581904313,12.689519852048,12.410866927145,12.550193389597,12.551581160185
1.740000000000,12.826033227987,12.959627632799,12.689519852048,12.824573742424,12.826032448379
1.750000000000,13.091728418029,13.220776086243,12.959627632799,13.090201859521,13.091727604890
1.760000000000,13.348265070308,13.472574922567,13.220776086243,13.346675504405,13.348264225671
1.770000000000,13.595265171957,13.714658720820,13.472574922567,13.593616821694,13.595264297933
1.780000000000,13.832376046206,13.946687842273,13.714658720820,13.830673281547,13.832375144979
1.790000000000,14.059271233888,14.168349279340,13.946687842273,14.057518560806,14.059270307711
1.800000000000,14.275651309423,14.379357437934,14.168349279340,14.273853358637,14.275650360612
1.810000000000,14.481244629223,14.579454851306,14.379357437934,14.479406144620,14.481243660148
1.820000000000,14.675808010656,14.768412823572,14.579454851306,14.673933837439,14.675807023739
1.830000000000,14.859127339881,14.946032001339,14.768412823572,14.857222412455,14.859126337591
1.840000000000,15.031018107021,15.112142871981,14.946032001339,15.029087436660,15.031017091861
1.850000000000,15.191325867337,15.266606187337,15.112142871981,15.189374529659,15.191324841845
1.860000000000,15.339926627263,15.409313311753,15.266606187337,15.337959749545,15.339925594003
1.870000000000,15.476727154326,15.540186493618,15.409313311753,15.474749902685,15.476726115880
1.880000000000,15.601665210176,15.659179059702,15.540186493618,15.599682776660,15.601664169139
1.890000000000,15.714709706151,15.766275531815,15.659179059702,15.712727295758,15.714708665125
1.900000000000,15.815860780982,15.861491665494,15.766275531815,15.813883598655,15.815859742570
1.910000000000,15.905149800447,15.944874410623,15.861491665494,15.903183038058,15.905148767244
1.920000000000,15.982639278971,16.016501794080,15.944874410623,15.980688102351,15.982638253559
1.930000000000,16.048422723375,16.076482724716,16.016501794080,16.046492259398,16.048421708318
1.940000000000,16.102624399157,16.124956721133,16.076482724716,16.100719722925,16.102623396991
1.950000000000,16.145399019890,16.162093562965,16.124956721133,16.143525142049,16.145398033121
1.960000000000,16.176931360524,16.188092866517,16.162093562965,16.175093214741,16.176930391618
1.970000000000,16.197435795539,16.203183585823,16.188092866517,16.195638226170,16.197434846918
1.980000000000,16.207155763127,16.207623440388,16.203183585823,16.205403513105,16.207154837162
1.990000000000,16.206363156715,16.201698271017,16.207623440388,16.204660855702,16.206362255720
2.000000000000,16.195357645382,16.185721325367,16.201698271017,16.193709798192,16.195356771610
2.010000000000,16.174465924836,16.160032474984,16.185721325367,16.172876900176,16.174465080469
2.020000000000,16.144040900846,16.124997365812,16.160032474984,16.142514920398,16.144040087996
2.030000000000,16.104460807164,16.081006504254,16.124997365812,16.103001935033,16.104460027863
2.040000000000,16.056128260136,16.028474281125,16.081006504254,16.054740392690,16.056127516330
2.050000000000,15.999469252369,15.967837935879,16.028474281125,15.998156108502,15.999468545919
2.060000000000,15.934932087975,15.899556463742,15.967837935879,15.933697199810,15.934931420646
2.070000000000,15.862986262041,15.824109468466,15.899556463742,15.861832966104,15.862985635501
2.080000000000,15.784121287136,15.741995963563,15.824109468466,15.783052716014,15.784120702951
2.090000000000,15.698845469789,15.653733125039,15.741995963563,15.697864544301,15.698844929419
2.100000000000,15.607684639980,15.559854998715,15.653733125039,15.606794061877,15.607684144776
2.110000000000,15.511180836845,15.460911165399,15.559854998715,15.510383082057,15.511180388046
2.120000000000,15.409890953859,15.357465367210,15.460911165399,15.409188266304,15.409890552585
2.130000000000,15.304385346889,15.250094098528,15.357465367210,15.303779732869,15.304384994143
2.140000000000,15.195246408607,15.139385165049,15.250094098528,15.194739631789,15.195246105271
2.150000000000,15.083067112805,15.025936214582,15.139385165049,15.082660689815,15.083066859637
2.160000000000,14.968449532277,14.910353243236,15.025936214582,14.968144728909,14.968449329910
2.170000000000,14.852003333943,14.793249080753,14.910353243236,14.851801161994,14.852003182883
2.180000000000,14.734344255005,14.675241858744,14.793249080753,14.734245469748,14.734344155629
2.190000000000,14.616092563921,14.556953465689,14.675241858744,14.616097662216,14.616092516479
2.200000000000,14.497871510060,14.439007992534,14.556953465689,14.497980729111,14.497871514668
2.210000000000,14.380305765899,14.322030172795,14.439007992534,14.380519082664,14.380305822547
2.220000000000,14.264019865672,14.206643821041,14.322030172795,14.264336996918,14.264019974219
2.230000000000,14.149636644355,14.093470273692,14.206643821041,14.150057047366,14.149636804528
2.240000000000,14.037775680906,13.983126835994,14.093470273692,14.038298554843,14.037775892307
2.250000000000,13.929051749641,13.876225239083,13.983126835994,13.929676037539,13.929052011740
2.260000000000,13.824073283615,13.773370110969,13.876225239083,13.824797675026,13.824073595757
2.270000000000,13.723440853858,13.675157465290,13.773370110969,13.724263788129,13.723441215262
2.280000000000,13.627745668261,13.582173211577,13.675157465290,13.628665338433,13.627746078025
2.290000000000,13.537568093862,13.494991690798,13.582173211577,13.538582451188,13.537568550962
2.300000000000,13.453476206235,13.414174239794,13.494991690798,13.454582965296,13.453476709528
2.310000000000,13.376024369591,13.340267788234,13.414174239794,13.377221014014,13.376024917818
2.320000000000,13.305751851160,13.273803491577,13.340267788234,13.307035639906,13.305752442952
2.330000000000,13.243181473304,13.215295403455,13.273803491577,13.244549447516,13.243182107182
2.340000000000,13.188818306731,13.165239190814,13.215295403455,13.190267297135,13.188818981110
2.350000000000,13.143148408082,13.124110894995,13.165239190814,13.144675042905,13.143149121277
2.360000000000,13.106637605046,13.092365741889,13.124110894995,13.108238318442,13.106638355273
2.370000000000,13.079730332027,13.070437004102,13.092365741889,13.081401372996,13.079731117412
2.380000000000,13.062848519295,13.058734918001,13.070437004102,13.064585961052,13.062849337874
2.390000000000,13.056390538377,13.057645658339,13.058734918001,13.058190288170,13.056391388105
2.400000000000,13.060730206338,13.067530373017,13.057645658339,13.062588015678,13.060731085091
2.410000000000,13.076215851429,13.088724280400,13.067530373017,13.078127326708,13.076216757010
2.420000000000,13.103169442453,13.121535831454,13.088724280400,13.105130055927,13.103170372599
2.430000000000,13.141885784008,13.166245938769,13.121535831454,13.143890885111,13.141886736394
2.440000000000,13.192631779627,13.223107274430,13.166245938769,13.194676606599,13.192632751873
2.450000000000,13.255645764662,13.292343638467,13.223107274430,13.257725456449,13.255646754336
2.460000000000,13.331136910567,13.374149399473,13.292343638467,13.333246518970,13.331137915198
2.470000000000,13.419284702081,13.468689008778,13.374149399473,13.421419204126,13.419285719156
2.480000000000,13.520238488606,13.576096589415,13.468689008778,13.522392799096,13.520239515584
2.490000000000,13.634117110914,13.696475600874,13.576096589415,13.636286095144,13.634118145228
2.500000000000,13.761008604107,13.829898580515,13.696475600874,13.763187090694,13.761009643171
2.510000000000,13.900969977573,13.976406962252,13.829898580515,13.903152771383,13.900971018791
2.520000000000,14.054027072495,14.136010973003,13.976406962252,14.056208967627,14.054028113263
2.530000000000,14.220174497258,14.308689607116,14.136010973003,14.222350290060,14.220175534975
2.540000000000,14.399375640929,14.494390678881,14.308689607116,14.401540142999,14.399376673002
2.550000000000,14.591562764762,14.693030952959,14.494390678881,14.593710815920,14.591563788611
2.560000000000,14.796637171513,14.904496352436,14.693030952959,14.798763652698,14.796638184578
2.570000000000,15.014469452128,15.128642243949,14.904496352436,15.016569298192,15.014470451878
