x,exact_t0,upwind_t0,quick_t0,exact_t0.5,upwind_t0.5,quick_t0.5,exact_t1,upwind_t1,quick_t1
0.3640000000,-0.9904614257,-0.9904614257,-0.9904614257,0.0000000000,0.0000001343,0.0000001741,0.0000000000,0.0000000000,-0.0000000000
0.3660000000,-0.9936113105,-0.9936113105,-0.9936113105,0.0000000000,0.0000001920,0.0000001141,0.0000000000,0.0000000000,-0.0000000000
0.3680000000,-0.9961336091,-0.9961336091,-0.9961336091,0.0000000000,0.0000002730,-0.0000001204,0.0000000000,0.0000000000,0.0000000000
0.3700000000,-0.9980267284,-0.9980267284,-0.9980267284,0.0000000000,0.0000003862,-0.0000003678,0.0000000000,0.0000000000,0.0000000000
0.3720000000,-0.9992894726,-0.9992894726,-0.9992894726,0.0000000000,0.0000005435,-0.0000003519,0.0000000000,0.0000000000,-0.0000000000
0.3740000000,-0.9999210442,-0.9999210442,-0.9999210442,0.0000000000,0.0000007607,0.0000000743,0.0000000000,0.0000000000,-0.0000000000
0.3760000000,-0.9999210442,-0.9999210442,-0.9999210442,0.0000000000,0.0000010592,0.0000006883,0.0000000000,0.0000000000,-0.0000000000
0.3780000000,-0.9992894726,-0.9992894726,-0.9992894726,0.0000000000,0.0000014672,0.0000009269,0.0000000000,0.0000000000,0.0000000000
0.3800000000,-0.9980267284,-0.9980267284,-0.9980267284,0.0000000000,0.0000020218,0.0000003014,0.0000000000,0.0000000000,0.0000000000
0.3820000000,-0.9961336091,-0.9961336091,-0.9961336091,0.0000000000,0.0000027719,-0.0000010356,0.0000000000,0.0000000000,-0.0000000000
0.3840000000,-0.9936113105,-0.9936113105,-0.9936113105,0.0000000000,0.0000037809,-0.0000020900,0.0000000000,0.0000000000,-0.0000000000
0.3860000000,-0.9904614257,-0.9904614257,-0.9904614257,0.0000000000,0.0000051312,-0.0000015923,0.0000000000,0.0000000000,0.0000000000
0.3880000000,-0.9866859442,-0.9866859442,-0.9866859442,0.0000000000,0.0000069290,0.0000008495,0.0000000000,0.0000000000,0.0000000000
0.3900000000,-0.9822872507,-0.9822872507,-0.9822872507,0.0000000000,0.0000093100,0.0000038756,0.0000000000,0.0000000000,0.0000000000
0.3920000000,-0.9772681236,-0.9772681236,-0.9772681236,0.0000000000,0.0000124475,0.0000047896,0.0000000000,0.0000000000,-0.0000000000
0.3940000000,-0.9716317329,-0.9716317329,-0.9716317329,0.0000000000,0.0000165607,0.0000014992,0.0000000000,0.0000000000,-0.0000000000
0.3960000000,-0.9653816388,-0.9653816388,-0.9653816388,0.0000000000,0.0000219259,-0.0000051422,0.0000000000,0.0000000000,0.0000000000
0.3980000000,-0.9585217890,-0.9585217890,-0.9585217890,0.0000000000,0.0000288890,-0.0000106290,0.0000000000,0.0000000000,0.0000000000
0.4000000000,-0.9510565163,-0.9510565163,-0.9510565163,0.0000000000,0.0000378808,-0.0000091692,0.0000000000,0.0000000000,-0.0000000000
0.4020000000,-0.9429905359,-0.9429905359,-0.9429905359,0.0000000000,0.0000494349,0.0000016159,0.0000000000,0.0000000000,-0.0000000000
0.4040000000,-0.9343289425,-0.9343289425,-0.9343289425,0.0000000000,0.0000642082,0.0000168468,0.0000000000,0.0000000000,-0.0000000000
0.4060000000,-0.9250772068,-0.9250772068,-0.9250772068,0.0000000000,0.0000830055,0.0000252062,0.0000000000,0.0000000000,0.0000000000
0.4080000000,-0.9152411726,-0.9152411726,-0.9152411726,0.0000000000,0.0001068064,0.0000157835,0.0000000000,0.0000000000,0.0000000000
0.4100000000,-0.9048270525,-0.9048270525,-0.9048270525,0.0000000000,0.0001367972,-0.0000123271,0.0000000000,0.0000000000,-0.0000000000
0.4120000000,-0.8938414242,-0.8938414242,-0.8938414242,0.0000000000,0.0001744065,-0.0000446164,0.0000000000,0.0000000000,-0.0000000000
0.4140000000,-0.8822912264,-0.8822912264,-0.8822912264,0.0000000000,0.0002213449,-0.0000561960,0.0000000000,0.0000000000,-0.0000000000
0.4160000000,-0.8701837547,-0.8701837547,-0.8701837547,0.0000000000,0.0002796490,-0.0000274647,0.0000000000,0.0000000000,0.0000000000
0.4180000000,-0.8575266562,-0.8575266562,-0.8575266562,0.0000000000,0.0003517306,0.0000378586,0.0000000000,0.0000000000,0.0000000000
0.4200000000,-0.8443279255,-0.8443279255,-0.8443279255,0.0000000000,0.0004404290,0.0001055760,0.0000000000,0.0000000000,-0.0000000000
0.4220000000,-0.8305958992,-0.8305958992,-0.8305958992,0.0000000000,0.0005490687,0.0001244310,0.0000000000,0.0000000000,-0.0000000000
0.4240000000,-0.8163392507,-0.8163392507,-0.8163392507,0.0000000000,0.0006815201,0.0000577148,0.0000000000,0.0000000000,0.0000000000
0.4260000000,-0.8015669849,-0.8015669849,-0.8015669849,0.0000000000,0.0008422636,-0.0000836579,0.0000000000,0.0000000000,0.0000000000
0.4280000000,-0.7862884321,-0.7862884321,-0.7862884321,0.0000000000,0.0010364570,-0.0002300546,0.0000000000,0.0000000000,0.0000000000
0.4300000000,-0.7705132428,-0.7705132428,-0.7705132428,0.0000000000,0.0012700032,-0.0002795473,0.0000000000,0.0000000000,-0.0000000000
0.4320000000,-0.7542513807,-0.7542513807,-0.7542513807,0.0000000000,0.0015496202,-0.0001562222,0.0000000000,0.0000000000,-0.0000000000
0.4340000000,-0.7375131174,-0.7375131174,-0.7375131174,0.0000000000,0.0018829093,0.0001287140,0.0000000000,0.0000000000,0.0000000000
0.4360000000,-0.7203090249,-0.7203090249,-0.7203090249,0.0000000000,0.0022784216,0.0004526856,0.0000000000,0.0000000000,0.0000000000
0.4380000000,-0.7026499698,-0.7026499698,-0.7026499698,0.0000000000,0.0027457207,0.0006214714,0.0000000000,0.0000000000,0.0000000000
0.4400000000,-0.6845471059,-0.6845471059,-0.6845471059,0.0000000000,0.0032954400,0.0004668786,0.0000000000,0.0000000000,-0.0000000000
0.4420000000,-0.6660118674,-0.6660118674,-0.6660118674,0.0000000000,0.0039393320,-0.0000412183,0.0000000000,0.0000000000,-0.0000000000
0.4440000000,-0.6470559616,-0.6470559616,-0.6470559616,0.0000000000,0.0046903083,-0.0007319183,0.0000000000,0.0000000000,0.0000000000
0.4460000000,-0.6276913613,-0.6276913613,-0.6276913613,0.0000000000,0.0055624679,-0.0012694059,0.0000000000,0.0000000000,0.0000000000
0.4480000000,-0.6079302977,-0.6079302977,-0.6079302977,0.0000000000,0.0065711113,-0.0012928050,0.0000000000,0.0000000000,0.0000000000
0.4500000000,-0.5877852523,-0.5877852523,-0.5877852523,0.0000000000,0.0077327394,-0.0006073882,0.0000000000,0.0000000000,-0.0000000000
0.4520000000,-0.5672689491,-0.5672689491,-0.5672689491,0.0000000000,0.0090650335,0.0006641613,0.0000000000,0.0000000000,-0.0000000000
0.4540000000,-0.5463943467,-0.5463943467,-0.5463943467,0.0000000000,0.0105868168,0.0020585071,0.0000000000,0.0000000000,0.0000000000
0.4560000000,-0.5251746300,-0.5251746300,-0.5251746300,0.0000000000,0.0123179937,0.0029147764,0.0000000000,0.0000000000,0.0000000000
0.4580000000,-0.5036232016,-0.5036232016,-0.5036232016,0.0000000000,0.0142794680,0.0026457862,0.0000000000,0.0000000000,0.0000000000
0.4600000000,-0.4817536741,-0.4817536741,-0.4817536741,0.0000000000,0.0164930370,0.0010310335,0.0000000000,0.0000000000,-0.0000000000
0.4620000000,-0.4595798606,-0.4595798606,-0.4595798606,0.0000000000,0.0189812629,-0.0016002985,0.0000000000,0.0000000000,-0.0000000000
0.4640000000,-0.4371157667,-0.4371157667,-0.4371157667,0.0000000000,0.0217673208,-0.0043949149,0.0000000000,0.0000000000,0.0000000000
0.4660000000,-0.4143755810,-0.4143755810,-0.4143755810,0.0000000000,0.0248748243,-0.0062274774,0.0000000000,0.0000000000,0.0000000000
0.4680000000,-0.3913736668,-0.3913736668,-0.3913736668,0.0000000000,0.0283276295,-0.0061023475,0.0000000000,0.0000000000,0.0000000000
0.4700000000,-0.3681245527,-0.3681245527,-0.3681245527,0.0000000000,0.0321496209,-0.0035602349,0.0000000000,0.0000000000,-0.0000000000
0.4720000000,-0.3446429232,-0.3446429232,-0.3446429232,0.0000000000,0.0363644785,0.0010665357,0.0000000000,0.0000000000,-0.0000000000
0.4740000000,-0.3209436098,-0.3209436098,-0.3209436098,0.0000000000,0.0409954325,0.0066560253,0.0000000000,0.0000000000,0.0000000000
0.4760000000,-0.2970415816,-0.2970415816,-0.2970415816,0.0000000000,0.0460650067,0.0115699353,0.0000000000,0.0000000000,0.0000000000
0.4780000000,-0.2729519355,-0.2729519355,-0.2729519355,0.0000000000,0.0515947554,0.0141154086,0.0000000000,0.0000000000,0.0000000000
0.4800000000,-0.2486898872,-0.2486898872,-0.2486898872,0.0000000000,0.0576049974,0.0130480729,0.0000000000,0.0000000000,-0.0000000000
0.4820000000,-0.2242707609,-0.2242707609,-0.2242707609,0.0000000000,0.0641145527,0.0079587660,0.0000000000,0.0000000000,-0.0000000000
0.4840000000,-0.1997099805,-0.1997099805,-0.1997099805,0.0000000000,0.0711404849,-0.0005695398,0.0000000000,0.0000000000,0.0000000000
0.4860000000,-0.1750230590,-0.1750230590,-0.1750230590,0.0000000000,0.0786978553,-0.0110697278,0.0000000000,0.0000000000,0.0000000000
0.4880000000,-0.1502255891,-0.1502255891,-0.1502255891,0.0000000000,0.0867994926,-0.0215161250,0.0000000000,0.0000000000,0.0000000000
0.4900000000,-0.1253332336,-0.1253332336,-0.1253332336,0.0000000000,0.0954557822,-0.0297618541,0.0000000000,0.0000000000,-0.0000000000
0.4920000000,-0.1003617149,-0.1003617149,-0.1003617149,0.0000000000,0.1046744807,-0.0339633372,0.0000000000,0.0000000000,-0.0000000000
0.4940000000,-0.0753268055,-0.0753268055,-0.0753268055,0.0000000000,0.1144605567,-0.0328883077,0.0000000000,0.0000000000,0.0000000000
0.4960000000,-0.0502443182,-0.0502443182,-0.0502443182,0.0000000000,0.1248160631,-0.0260512567,0.0000000000,0.0000000000,0.0000000000
0.4980000000,-0.0251300954,-0.0251300954,-0.0251300954,0.0000000000,0.1357400431,-0.0136750539,0.0000000000,0.0000000000,0.0000000000
0.5000000000,-0.0000000000,-0.0000000000,-0.0000000000,0.0000000000,0.1472284702,0.0034782576,0.0000000000,0.0000000000,-0.0000000000
0.5020000000,0.0000000000,0.0000000000,0.0000000000,0.0251300954,0.1592742247,0.0243414718,0.0000000000,0.0000000000,-0.0000000000
0.5040000000,0.0000000000,0.0000000000,0.0000000000,0.0502443182,0.1718671076,0.0477749469,0.0000000000,0.0000000000,0.0000000000
0.5060000000,0.0000000000,0.0000000000,0.0000000000,0.0753268055,0.1849938888,0.0727491786,0.0000000000,0.0000000000,0.0000000000
0.5080000000,0.0000000000,0.0000000000,0.0000000000,0.1003617149,0.1986383918,0.0984535224,0.0000000000,0.0000000000,0.0000000000
0.5100000000,0.0000000000,0.0000000000,0.0000000000,0.1253332336,0.2127816110,0.1243313571,0.0000000000,0.0000000000,-0.0000000000
0.5120000000,0.0000000000,0.0000000000,0.0000000000,0.1502255891,0.2274018588,0.1500586420,0.0000000000,0.0000000000,-0.0000000000
0.5140000000,0.0000000000,0.0000000000,0.0000000000,0.1750230590,0.2424749422,0.1754899540,0.0000000000,0.0000000000,-0.0000000000
0.5160000000,0.0000000000,0.0000000000,0.0000000000,0.1997099805,0.2579743613,0.2005949180,0.0000000000,0.0000000000,0.0000000000
0.5180000000,0.0000000000,0.0000000000,0.0000000000,0.2242707609,0.2738715305,0.2254016005,0.0000000000,0.0000000000,0.0000000000
0.5200000000,0.0000000000,0.0000000000,0.0000000000,0.2486898872,0.2901360136,0.2499554273,0.0000000000,0.0000000000,-0.0000000000
0.5220000000,0.0000000000,0.0000000000,0.0000000000,0.2729519355,0.3067357727,0.2742952165,0.0000000000,0.0000000000,-0.0000000000
0.5240000000,0.0000000000,0.0000000000,0.0000000000,0.2970415816,0.3236374235,0.2984433830,0.0000000000,0.0000000000,-0.0000000000
0.5260000000,0.0000000000,0.0000000000,0.0000000000,0.3209436098,0.3408064947,0.3224054699,0.0000000000,0.0000000000,0.0000000000
0.5280000000,0.0000000000,0.0000000000,0.0000000000,0.3446429232,0.3582076860,0.3461742810,0.0000000000,0.0000000000,0.0000000000
0.5300000000,0.0000000000,0.0000000000,0.0000000000,0.3681245527,0.3758051223,0.3697351153,0.0000000000,0.0000000000,-0.0000000000
0.5320000000,0.0000000000,0.0000000000,0.0000000000,0.3913736668,0.3935625990,0.3930701307,0.0000000000,0.0000000000,-0.0000000000
0.5340000000,0.0000000000,0.0000000000,0.0000000000,0.4143755810,0.4114438164,0.4161611335,0.0000000000,0.0000000000,-0.0000000000
0.5360000000,0.0000000000,0.0000000000,0.0000000000,0.4371157667,0.4294126001,0.4389909011,0.0000000000,0.0000000000,0.0000000000
0.5380000000,0.0000000000,0.0000000000,0.0000000000,0.4595798606,0.4474331049,0.4615434959,0.0000000000,0.0000000000,0.0000000000
0.5400000000,0.0000000000,0.0000000000,0.0000000000,0.4817536741,0.4654700010,0.4838040624,0.0000000000,0.0000000000,0.0000000000
0.5420000000,0.0000000000,0.0000000000,0.0000000000,0.5036232016,0.4834886403,0.5057584731,0.0000000000,0.0000000000,-0.0000000000
0.5440000000,0.0000000000,0.0000000000,0.0000000000,0.5251746300,0.5014552032,0.5273930236,0.0000000000,0.0000000000,-0.0000000000
0.5460000000,0.0000000000,0.0000000000,0.0000000000,0.5463943467,0.5193368244,0.5486942457,0.0000000000,0.0000000000,0.0000000000
0.5480000000,0.0000000000,0.0000000000,0.0000000000,0.5672689491,0.5371016984,0.5696488290,0.0000000000,0.0000000000,0.0000000000
0.5500000000,0.0000000000,0.0000000000,0.0000000000,0.5877852523,0.5547191651,0.5902436147,0.0000000000,0.0000000000,0.0000000000
0.5520000000,0.0000000000,0.0000000000,0.0000000000,0.6079302977,0.5721597760,0.6104656200,0.0000000000,0.0000000000,-0.0000000000
0.5540000000,0.0000000000,0.0000000000,0.0000000000,0.6276913613,0.5893953422,0.6303020707,0.0000000000,0.0000000000,-0.0000000000
0.5560000000,0.0000000000,0.0000000000,0.0000000000,0.6470559616,0.6063989658,0.6497404269,0.0000000000,0.0000000000,-0.0000000000
0.5580000000,0.0000000000,0.0000000000,0.0000000000,0.6660118674,0.6231450554,0.6687684007,0.0000000000,0.0000000000,0.0000000000
0.5600000000,0.0000000000,0.0000000000,0.0000000000,0.6845471059,0.6396093282,0.6873739674,0.0000000000,0.0000000000,0.0000000000
0.5620000000,0.0000000000,0.0000000000,0.0000000000,0.7026499698,0.6557687999,0.7055453727,0.0000000000,0.0000000000,-0.0000000000
0.5640000000,0.0000000000,0.0000000000,0.0000000000,0.7203090249,0.6716017637,0.7232711388,0.0000000000,0.0000000000,-0.0000000000
0.5660000000,0.0000000000,0.0000000000,0.0000000000,0.7375131174,0.6870877613,0.7405400701,0.0000000000,0.0000000000,-0.0000000000
0.5680000000,0.0000000000,0.0000000000,0.0000000000,0.7542513807,0.7022075459,0.7573412599,0.0000000000,0.0000000000,0.0000000000
0.5700000000,0.0000000000,0.0000000000,0.0000000000,0.7705132428,0.7169430402,0.7736640966,0.0000000000,0.0000000000,0.0000000000
0.5720000000,0.0000000000,0.0000000000,0.0000000000,0.7862884321,0.7312772901,0.7894982706,0.0000000000,0.0000000000,0.0000000000
0.5740000000,0.0000000000,0.0000000000,0.0000000000,0.8015669849,0.7451944153,0.8048337805,0.0000000000,0.0000000000,-0.0000000000
0.5760000000,0.0000000000,0.0000000000,0.0000000000,0.8163392507,0.7586795588,0.8196609403,0.0000000000,0.0000000000,-0.0000000000
0.5780000000,0.0000000000,0.0000000000,0.0000000000,0.8305958992,0.7717188352,0.8339703847,0.0000000000,0.0000000000,-0.0000000000
0.5800000000,0.0000000000,0.0000000000,0.0000000000,0.8443279255,0.7842992800,0.8477530756,0.0000000000,0.0000000000,0.0000000000
0.5820000000,0.0000000000,0.0000000000,0.0000000000,0.8575266562,0.7964087994,0.8610003074,0.0000000000,0.0000000000,0.0000000000
0.5840000000,0.0000000000,0.0000000000,0.0000000000,0.8701837547,0.8080361225,0.8737037130,0.0000000000,0.0000000000,-0.0000000000
0.5860000000,0.0000000000,0.0000000000,0.0000000000,0.8822912264,0.8191707547,0.8858552685,0.0000000000,0.0000000000,-0.0000000000
0.5880000000,0.0000000000,0.0000000000,0.0000000000,0.8938414242,0.8298029348,0.8974472989,0.0000000000,0.0000000000,-0.0000000000
0.5900000000,0.0000000000,0.0000000000,0.0000000000,0.9048270525,0.8399235942,0.9084724824,0.0000000000,0.0000000000,0.0000000000
0.5920000000,0.0000000000,0.0000000000,0.0000000000,0.9152411726,0.8495243194,0.9189238551,0.0000000000,0.0000000000,0.0000000000
0.5940000000,0.0000000000,0.0000000000,0.0000000000,0.9250772068,0.8585973176,0.9287948159,0.0000000000,0.0000000000,0.0000000000
0.5960000000,0.0000000000,0.0000000000,0.0000000000,0.9343289425,0.8671353853,0.9380791299,0.0000000000,0.0000000000,-0.0000000000
0.5980000000,0.0000000000,0.0000000000,0.0000000000,0.9429905359,0.8751318801,0.9467709331,0.0000000000,0.0000000000,-0.0000000000
0.6000000000,0.0000000000,0.0000000000,0.0000000000,0.9510565163,0.8825806952,0.9548647354,0.0000000000,0.0000000000,-0.0000000000
0.6020000000,0.0000000000,0.0000000000,0.0000000000,0.9585217890,0.8894762366,0.9623554247,0.0000000000,0.0000000000,0.0000000000
0.6040000000,0.0000000000,0.0000000000,0.0000000000,0.9653816388,0.8958134037,0.9692382697,0.0000000000,0.0000000000,0.0000000000
0.6060000000,0.0000000000,0.0000000000,0.0000000000,0.9716317329,0.9015875713,0.9755089231,0.0000000000,0.0000000000,-0.0000000000
0.6080000000,0.0000000000,0.0000000000,0.0000000000,0.9772681236,0.9067945743,0.9811634241,0.0000000000,0.0000000000,-0.0000000000
0.6100000000,0.0000000000,0.0000000000,0.0000000000,0.9822872507,0.9114306948,0.9861982012,0.0000000000,0.0000000000,-0.0000000000
0.6120000000,0.0000000000,0.0000000000,0.0000000000,0.9866859442,0.9154926501,0.9906100744,0.0000000000,0.0000000000,0.0000000000
0.6140000000,0.0000000000,0.0000000000,0.0000000000,0.9904614257,0.9189775832,0.9943962571,0.0000000000,0.0000000000,0.0000000000
0.6160000000,0.0000000000,0.0000000000,0.0000000000,0.9936113105,0.9218830542,0.9975543578,0.0000000000,0.0000000000,0.0000000000
0.6180000000,0.0000000000,0.0000000000,0.0000000000,0.9961336091,0.9242070332,1.0000823817,0.0000000000,0.0000000000,-0.0000000000
0.6200000000,0.0000000000,0.0000000000,0.0000000000,0.9980267284,0.9259478938,1.0019787322,0.0000000000,0.0000000000,-0.0000000000
0.6220000000,0.0000000000,0.0000000000,0.0000000000,0.9992894726,0.9271044080,1.0032422115,0.0000000000,0.0000000000,-0.0000000000
0.6240000000,0.0000000000,0.0000000000,0.0000000000,0.9999210442,0.9276757418,1.0038720214,0.0000000000,0.0000000000,0.0000000000
0.6260000000,0.0000000000,0.0000000000,0.0000000000,0.9999210442,0.9276614510,1.0038677643,0.0000000000,0.0000000000,0.0000000000
0.6280000000,0.0000000000,0.0000000000,0.0000000000,0.9992894726,0.9270614779,1.0032294428,0.0000000000,0.0000000000,0.0000000000
0.6300000000,0.0000000000,0.0000000000,0.0000000000,0.9980267284,0.9258761482,1.0019574601,0.0000000000,0.0000000000,-0.0000000000
0.6320000000,0.0000000000,0.0000000000,0.0000000000,0.9961336091,0.9241061681,1.0000526195,0.0000000000,0.0000000000,-0.0000000000
0.6340000000,0.0000000000,0.0000000000,0.0000000000,0.9936113105,0.9217526221,0.9975161243,0.0000000000,0.0000000000,-0.0000000000
0.6360000000,0.0000000000,0.0000000000,0.0000000000,0.9904614257,0.9188169701,0.9943495765,0.0000000000,0.0000000000,0.0000000000
0.6380000000,0.0000000000,0.0000000000,0.0000000000,0.9866859442,0.9153010455,0.9905549763,0.0000000000,0.0000000000,0.0000000000
0.6400000000,0.0000000000,0.0000000000,0.0000000000,0.9822872507,0.9112070527,0.9861347202,0.0000000000,0.0000000000,0.0000000000
0.6420000000,0.0000000000,0.0000000000,0.0000000000,0.9772681236,0.9065375648,0.9810916004,0.0000000000,0.0000000000,-0.0000000000
0.6440000000,0.0000000000,0.0000000000,0.0000000000,0.9716317329,0.9012955211,0.9754288020,0.0000000000,0.0000000000,-0.0000000000
0.6460000000,0.0000000000,0.0000000000,0.0000000000,0.9653816388,0.8954842250,0.9691499020,0.0000000000,0.0000000000,-0.0000000000
0.6480000000,0.0000000000,0.0000000000,0.0000000000,0.9585217890,0.8891073410,0.9622588660,0.0000000000,0.0000000000,0.0000000000
0.6500000000,0.0000000000,0.0000000000,0.0000000000,0.9510565163,0.8821688922,0.9547600468,0.0000000000,0.0000000000,0.0000000000
0.6520000000,0.0000000000,0.0000000000,0.0000000000,0.9429905359,0.8746732577,0.9466581806,0.0000000000,0.0000000000,0.0000000000
0.6540000000,0.0000000000,0.0000000000,0.0000000000,0.9343289425,0.8666251691,0.9379583849,0.0000000000,0.0000000000,-0.0000000000
0.6560000000,0.0000000000,0.0000000000,0.0000000000,0.9250772068,0.8580297077,0.9286661545,0.0000000000,0.0000000000,-0.0000000000
0.6580000000,0.0000000000,0.0000000000,0.0000000000,0.9152411726,0.8488923011,0.9187873586,0.0000000000,0.0000000000,-0.0000000000
0.6600000000,0.0000000000,0.0000000000,0.0000000000,0.9048270525,0.8392187194,0.9083282370,0.0000000000,0.0000000000,0.0000000000
0.6620000000,0.0000000000,0.0000000000,0.0000000000,0.8938414242,0.8290150717,0.8972953958,0.0000000000,0.0000000000,0.0000000000
0.6640000000,0.0000000000,0.0000000000,0.0000000000,0.8822912264,0.8182878023,0.8856958036,0.0000000000,0.0000000000,0.0000000000
0.6660000000,0.0000000000,0.0000000000,0.0000000000,0.8701837547,0.8070436863,0.8735367870,0.0000000000,0.0000000000,-0.0000000000
0.6680000000,0.0000000000,0.0000000000,0.0000000000,0.8575266562,0.7952898252,0.8608260258,0.0000000000,0.0000000000,-0.0000000000
0.6700000000,0.0000000000,0.0000000000,0.0000000000,0.8443279255,0.7830336427,0.8475715484,0.0000000000,0.0000000000,-0.0000000000
0.6720000000,0.0000000000,0.0000000000,0.0000000000,0.8305958992,0.7702828800,0.8337817266,0.0000000000,0.0000000000,0.0000000000
0.6740000000,0.0000000000,0.0000000000,0.0000000000,0.8163392507,0.7570455906,0.8194652705,0.0000000000,0.0000000000,0.0000000000
0.6760000000,0.0000000000,0.0000000000,0.0000000000,0.8015669849,0.7433301352,0.8046312225,0.0000000000,0.0000000000,0.0000000000
0.6780000000,0.0000000000,0.0000000000,0.0000000000,0.7862884321,0.7291451769,0.7892889522,0.0000000000,0.0000000000,-0.0000000000
0.6800000000,0.0000000000,0.0000000000,0.0000000000,0.7705132428,0.7144996749,0.7734481501,0.0000000000,0.0000000000,-0.0000000000
0.6820000000,0.0000000000,0.0000000000,0.0000000000,0.7542513807,0.6994028798,0.7571188215,0.0000000000,0.0000000000,-0.0000000000
0.6840000000,0.0000000000,0.0000000000,0.0000000000,0.7375131174,0.6838643269,0.7403112805,0.0000000000,0.0000000000,0.0000000000
0.6860000000,0.0000000000,0.0000000000,0.0000000000,0.7203090249,0.6678938306,0.7230361430,0.0000000000,0.0000000000,0.0000000000
0.6880000000,0.0000000000,0.0000000000,0.0000000000,0.7026499698,0.6515014784,0.7053043204,0.0000000000,0.0000000000,0.0000000000
0.6900000000,0.0000000000,0.0000000000,0.0000000000,0.6845471059,0.6346976239,0.6871270125,0.0000000000,0.0000000000,-0.0000000000
0.6920000000,0.0000000000,0.0000000000,0.0000000000,0.6660118674,0.6174928808,0.6685157004,0.0000000000,0.0000000000,-0.0000000000
0.6940000000,0.0000000000,0.0000000000,0.0000000000,0.6470559616,0.5998981160,0.6494821394,0.0000000000,0.0000000000,-0.0000000000
0.6960000000,0.0000000000,0.0000000000,0.0000000000,0.6276913613,0.5819244427,0.6300383516,0.0000000000,0.0000000000,0.0000000000
0.6980000000,0.0000000000,0.0000000000,0.0000000000,0.6079302977,0.5635832134,0.6101966181,0.0000000000,0.0000000000,0.0000000000
0.7000000000,0.0000000000,0.0000000000,0.0000000000,0.5877852523,0.5448860129,0.5899694713,0.0000000000,0.0000000000,0.0000000000
0.7020000000,0.0000000000,0.0000000000,0.0000000000,0.5672689491,0.5258446507,0.5693696872,0.0000000000,0.0000000000,-0.0000000000
0.7040000000,0.0000000000,0.0000000000,0.0000000000,0.5463943467,0.5064711538,0.5484102770,0.0000000000,0.0000000000,-0.0000000000
0.7060000000,0.0000000000,0.0000000000,0.0000000000,0.5251746300,0.4867777588,0.5271044791,0.0000000000,0.0000000000,-0.0000000000
0.7080000000,0.0000000000,0.0000000000,0.0000000000,0.5036232016,0.4667769046,0.5054657507,0.0000000000,0.0000000000,0.0000000000
0.7100000000,0.0000000000,0.0000000000,0.0000000000,0.4817536741,0.4464812241,0.4835077593,0.0000000000,0.0000000000,0.0000000000
0.7120000000,0.0000000000,0.0000000000,0.0000000000,0.4595798606,0.4259035364,0.4612443740,0.0000000000,0.0000000000,0.0000000000
0.7140000000,0.0000000000,0.0000000000,0.0000000000,0.4371157667,0.4050568390,0.4386896569,0.0000000000,0.0000000000,-0.0000000000
0.7160000000,0.0000000000,0.0000000000,0.0000000000,0.4143755810,0.3839542990,0.4158578540,0.0000000000,0.0000000000,-0.0000000000
0.7180000000,0.0000000000,0.0000000000,0.0000000000,0.3913736668,0.3626092452,0.3927633864,0.0000000000,0.0000000000,-0.0000000000
0.7200000000,0.0000000000,0.0000000000,0.0000000000,0.3681245527,0.3410351597,0.3694208410,0.0000000000,0.0000000000,-0.0000000000
0.7220000000,0.0000000000,0.0000000000,0.0000000000,0.3446429232,0.3192456690,0.3458449614,0.0000000000,0.0000000000,0.0000000000
0.7240000000,0.0000000000,0.0000000000,0.0000000000,0.3209436098,0.2972545359,0.3220506388,0.0000000000,0.0000000000,0.0000000000
0.7260000000,0.0000000000,0.0000000000,0.0000000000,0.2970415816,0.2750756505,0.2980529021,0.0000000000,0.0000000000,0.0000000000
0.7280000000,0.0000000000,0.0000000000,0.0000000000,0.2729519355,0.2527230214,0.2738669088,0.0000000000,0.0000000000,-0.0000000000
0.7300000000,0.0000000000,0.0000000000,0.0000000000,0.2486898872,0.2302107671,0.2495079353,0.0000000000,0.0000000000,-0.0000000000
0.7320000000,0.0000000000,0.0000000000,0.0000000000,0.2242707609,0.2075531066,0.2249913673,0.0000000000,0.0000000000,-0.0000000000
0.7340000000,0.0000000000,0.0000000000,0.0000000000,0.1997099805,0.1847643512,0.2003326898,0.0000000000,0.0000000000,0.0000000000
0.7360000000,0.0000000000,0.0000000000,0.0000000000,0.1750230590,0.1618588947,0.1755474780,0.0000000000,0.0000000000,0.0000000001
0.7380000000,0.0000000000,0.0000000000,0.0000000000,0.1502255891,0.1388512046,0.1506513865,0.0000000000,0.0000000000,0.0000000001
0.7400000000,0.0000000000,0.0000000000,0.0000000000,0.1253332336,0.1157558131,0.1256601405,0.0000000000,0.0000000000,-0.0000000000
0.7420000000,0.0000000000,0.0000000000,0.0000000000,0.1003617149,0.0925873078,0.1005895248,0.0000000000,0.0000000000,-0.0000000001
0.7440000000,0.0000000000,0.0000000000,0.0000000000,0.0753268055,0.0693603224,0.0754553746,0.0000000000,0.0000000000,-0.0000000002
0.7460000000,0.0000000000,0.0000000000,0.0000000000,0.0502443182,0.0460895274,0.0502735652,0.0000000000,0.0000000000,-0.0000000000
0.7480000000,0.0000000000,0.0000000000,0.0000000000,0.0251300954,0.0227896214,0.0250600019,0.0000000000,0.0000000001,0.0000000002
0.7500000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0005246791,-0.0001693898,0.0000000000,0.0000000001,0.0000000004
